short_title,gutenberg_title,genre,year,author,section,class,act,scene,character,line_number,text
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"GREGORY, servant to Capulet."
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,Servants.
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"FRIAR LAWRENCE, a Franciscan."
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"FRIAR JOHN, of the same Order."
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,An Apothecary.
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,CHORUS.
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,Three Musicians.
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,An Officer.
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"Citizens of Verona; several Men and Women, relations to both houses;"
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"Maskers, Guards, Watchmen and Attendants."
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,front_matter,scene_description,NA,NA,NA,NA,"SCENE. During the greater part of the Play in Verona; once, in the"
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,front_matter,scene_description,NA,NA,NA,NA,"Fifth Act, at Mantua."
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,front_matter,scene_description,NA,NA,NA,NA,THE PROLOGUE
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,front_matter,scene_description,NA,NA,NA,NA,Enter Chorus.
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,front_matter,scene_description,NA,NA,NA,NA,CHORUS.
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,front_matter,scene_description,NA,NA,NA,NA,"Two households, both alike in dignity,"
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,front_matter,scene_description,NA,NA,NA,NA,"In fair Verona, where we lay our scene,"
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,front_matter,scene_description,NA,NA,NA,NA,"From ancient grudge break to new mutiny,"
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,front_matter,scene_description,NA,NA,NA,NA,Where civil blood makes civil hands unclean.
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,front_matter,scene_description,NA,NA,NA,NA,From forth the fatal loins of these two foes
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,front_matter,scene_description,NA,NA,NA,NA,A pair of star-cross’d lovers take their life;
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,front_matter,scene_description,NA,NA,NA,NA,Whose misadventur’d piteous overthrows
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,front_matter,scene_description,NA,NA,NA,NA,Doth with their death bury their parents’ strife.
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,front_matter,scene_description,NA,NA,NA,NA,"The fearful passage of their death-mark’d love,"
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,front_matter,scene_description,NA,NA,NA,NA,"And the continuance of their parents’ rage,"
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,front_matter,scene_description,NA,NA,NA,NA,"Which, but their children’s end, nought could remove,"
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,front_matter,scene_description,NA,NA,NA,NA,Is now the two hours’ traffic of our stage;
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,front_matter,scene_description,NA,NA,NA,NA,"The which, if you with patient ears attend,"
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,front_matter,scene_description,NA,NA,NA,NA,"What here shall miss, our toil shall strive to mend."
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,front_matter,scene_description,NA,NA,NA,NA,[Exit.]
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,reference,ACT I,NA,NA,NA,ACT I
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,reference,ACT I,SCENE I,NA,NA,SCENE I. A public place.
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,directions,ACT I,SCENE I,NA,NA,Enter Sampson and Gregory armed with swords and bucklers.
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,SAMPSON,1,"Gregory, on my word, we’ll not carry coals."
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,GREGORY,2,"No, for then we should be colliers."
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,SAMPSON,3,"I mean, if we be in choler, we’ll draw."
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,GREGORY,4,"Ay, while you live, draw your neck out o’ the collar."
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,SAMPSON,5,"I strike quickly, being moved."
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,GREGORY,6,But thou art not quickly moved to strike.
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,SAMPSON,7,A dog of the house of Montague moves me.
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,GREGORY,8,"To move is to stir; and to be valiant is to stand: therefore, if thou"
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,GREGORY,9,"art moved, thou runn’st away."
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,SAMPSON,10,A dog of that house shall move me to stand.
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,SAMPSON,11,I will take the wall of any man or maid of Montague’s.
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,GREGORY,12,"That shows thee a weak slave, for the weakest goes to the wall."
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,SAMPSON,13,"True, and therefore women, being the weaker vessels, are ever thrust to"
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,SAMPSON,14,"the wall: therefore I will push Montague’s men from the wall, and"
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,SAMPSON,15,thrust his maids to the wall.
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,GREGORY,16,The quarrel is between our masters and us their men.
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,SAMPSON,17,"’Tis all one, I will show myself a tyrant: when I have fought with the"
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,SAMPSON,18,"men I will be civil with the maids, I will cut off their heads."
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,GREGORY,19,The heads of the maids?
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,SAMPSON,20,"Ay, the heads of the maids, or their maidenheads; take it in what sense"
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,SAMPSON,21,thou wilt.
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,GREGORY,22,They must take it in sense that feel it.
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,SAMPSON,23,Me they shall feel while I am able to stand: and ’tis known I am a
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,SAMPSON,24,pretty piece of flesh.
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,GREGORY,25,"’Tis well thou art not fish; if thou hadst, thou hadst been poor John."
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,GREGORY,26,Draw thy tool; here comes of the house of Montagues.
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,directions,ACT I,SCENE I,NA,NA,Enter Abram and Balthasar.
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,SAMPSON,27,"My naked weapon is out: quarrel, I will back thee."
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,GREGORY,28,How? Turn thy back and run?
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,SAMPSON,29,Fear me not.
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,GREGORY,30,"No, marry; I fear thee!"
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,SAMPSON,31,Let us take the law of our sides; let them begin.
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,GREGORY,32,"I will frown as I pass by, and let them take it as they list."
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,SAMPSON,33,"Nay, as they dare. I will bite my thumb at them, which is disgrace to"
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,SAMPSON,34,them if they bear it.
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,ABRAM,35,"Do you bite your thumb at us, sir?"
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,SAMPSON,36,"I do bite my thumb, sir."
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,ABRAM,37,"Do you bite your thumb at us, sir?"
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,SAMPSON,38,Is the law of our side if I say ay?
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,GREGORY,39,No.
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,SAMPSON,40,"No sir, I do not bite my thumb at you, sir; but I bite my thumb, sir."
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,GREGORY,41,"Do you quarrel, sir?"
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,ABRAM,42,"Quarrel, sir? No, sir."
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,SAMPSON,43,"But if you do, sir, I am for you. I serve as good a man as you."
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,ABRAM,44,No better.
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,SAMPSON,45,"Well, sir."
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,directions,ACT I,SCENE I,NA,NA,Enter Benvolio.
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,GREGORY,46,Say better; here comes one of my master’s kinsmen.
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,SAMPSON,47,"Yes, better, sir."
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,ABRAM,48,You lie.
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,SAMPSON,49,"Draw, if you be men. Gregory, remember thy washing blow."
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,directions,ACT I,SCENE I,NA,NA,[They fight.]
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,BENVOLIO,50,"Part, fools! put up your swords, you know not what you do."
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,directions,ACT I,SCENE I,NA,NA,[Beats down their swords.]
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,directions,ACT I,SCENE I,NA,NA,Enter Tybalt.
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,TYBALT,51,"What, art thou drawn among these heartless hinds?"
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,TYBALT,52,"Turn thee Benvolio, look upon thy death."
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,BENVOLIO,53,"I do but keep the peace, put up thy sword,"
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,BENVOLIO,54,Or manage it to part these men with me.
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,TYBALT,55,"What, drawn, and talk of peace? I hate the word"
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,TYBALT,56,"As I hate hell, all Montagues, and thee:"
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,TYBALT,57,"Have at thee, coward."
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,directions,ACT I,SCENE I,NA,NA,[They fight.]
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,directions,ACT I,SCENE I,NA,NA,Enter three or four Citizens with clubs.
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,FIRST CITIZEN,58,"Clubs, bills and partisans! Strike! Beat them down!"
Romeo and Juliet,THE TRAGEDY OF ROMEO AND JULIET,Tragedy,1595,William Shakespeare,contents,dialogue,ACT I,SCENE I,FIRST CITIZEN,59,Down with the Capulets! Down with the Montagues!
