short_title,gutenberg_title,genre,year,author,section,class,act,scene,character,line_number,text
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,front_matter,contents,ACT V,Scene III,NA,NA,Scene III. The same
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,front_matter,contents,ACT V,Scene III,NA,NA,Scene III. Before the walls of Athens
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,front_matter,contents,ACT V,Scene IV,NA,NA,"Scene IV. The woods. Timon’s cave, and a rude tomb seen"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,front_matter,contents,ACT V,Scene V,NA,NA,Scene V. Before the walls of Athens
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,front_matter,dramatis_header,NA,NA,NA,NA,Dramatis Personæ
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"TIMON, a noble Athenian"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"FLAVIUS, steward to Timon"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"FLAMINIUS, servant to Timon"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"LUCILIUS, servant to Timon"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"SERVILIUS, servant to Timon"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"APEMANTUS, a churlish philosopher"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"ALCIBIADES, an Athenian captain"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"PHRYNIA, mistress to Alcibiades"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"TIMANDRA, mistress to Alcibiades"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"LUCIUS, friend of Timon"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"LUCULLUS, friend of Timon"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"SEMPRONIUS, friend of Timon"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"VENTIDIUS, friend of Timon"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"CAPHIS, servant of Timon’s creditors"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,SERVANT of Isidore
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,Two SERVANTS of Varro
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"TITUS, servant of Timon’s creditors"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"HORTENSIUS, servant of Timon’s creditors"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"LUCIUS, servant of Timon’s creditors"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"PHILOTUS, servant of Timon’s creditors"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,LORDS and SENATORS of Athens
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"Three STRANGERS, one called HOSTILIUS"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,An OLD ATHENIAN
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,POET
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,PAINTER
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,JEWELLER
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,MERCHANT
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,A FOOL
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,A PAGE
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,CUPID and Amazons in the Masque
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,BANDITTI
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,front_matter,dramatis_personae,NA,NA,NA,NA,"Officers, Soldiers, Servants, Thieves, Messengers and Attendants"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,front_matter,scene_description,NA,NA,NA,NA,"SCENE. Athens, and the neighbouring woods"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,reference,ACT I,NA,NA,NA,ACT I
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,reference,ACT I,SCENE I,NA,NA,SCENE I. Athens. A hall in Timon’s house
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,directions,ACT I,SCENE I,NA,NA,"Enter Poet, Painter, Jeweller and Merchant at several doors."
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,1,"Good day, sir."
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,PAINTER,2,I am glad you’re well.
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,3,I have not seen you long. How goes the world?
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,PAINTER,4,"It wears, sir, as it grows."
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,5,"Ay, that’s well known."
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,6,"But what particular rarity? What strange,"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,7,"Which manifold record not matches? See,"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,8,"Magic of bounty, all these spirits thy power"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,9,Hath conjured to attend! I know the merchant.
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,PAINTER,10,I know them both. Th’ other’s a jeweller.
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,MERCHANT,11,"O, ’tis a worthy lord!"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,JEWELLER,12,"Nay, that’s most fixed."
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,MERCHANT,13,"A most incomparable man, breathed, as it were,"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,MERCHANT,14,To an untirable and continuate goodness.
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,MERCHANT,15,He passes.
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,JEWELLER,16,I have a jewel here—
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,MERCHANT,17,"O, pray let’s see’t. For the Lord Timon, sir?"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,JEWELLER,18,If he will touch the estimate. But for that—
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,19,"When we for recompense have praised the vile,"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,20,It stains the glory in that happy verse
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,21,Which aptly sings the good.
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,directions,ACT I,SCENE I,NA,NA,[Looking at the jewel.]
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,MERCHANT,22,’Tis a good form.
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,JEWELLER,23,"And rich. Here is a water, look ye."
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,PAINTER,24,"You are rapt, sir, in some work, some dedication"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,PAINTER,25,To the great lord.
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,26,A thing slipped idly from me.
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,27,Our poesy is as a gum which oozes
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,28,From whence ’tis nourished. The fire i’ th’ flint
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,29,Shows not till it be struck; our gentle flame
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,30,"Provokes itself and, like the current, flies"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,31,Each bound it chases. What have you there?
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,PAINTER,32,"A picture, sir. When comes your book forth?"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,33,"Upon the heels of my presentment, sir."
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,34,Let’s see your piece.
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,PAINTER,35,’Tis a good piece.
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,36,So ’tis. This comes off well and excellent.
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,PAINTER,37,Indifferent.
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,38,Admirable! How this grace
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,39,Speaks his own standing! What a mental power
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,40,This eye shoots forth! How big imagination
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,41,Moves in this lip! To th’ dumbness of the gesture
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,42,One might interpret.
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,PAINTER,43,It is a pretty mocking of the life.
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,PAINTER,44,Here is a touch. Is’t good?
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,45,"I’ll say of it,"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,46,It tutors nature. Artificial strife
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,47,Lives in these touches livelier than life.
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,directions,ACT I,SCENE I,NA,NA,"Enter certain Senators, who pass over the stage."
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,PAINTER,48,How this lord is followed!
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,49,"The senators of Athens, happy men!"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,PAINTER,50,"Look, more!"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,51,"You see this confluence, this great flood of visitors."
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,52,I have in this rough work shaped out a man
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,53,Whom this beneath world doth embrace and hug
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,54,With amplest entertainment. My free drift
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,55,"Halts not particularly, but moves itself"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,56,In a wide sea of wax. No levelled malice
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,57,"Infects one comma in the course I hold,"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,58,"But flies an eagle flight, bold and forth on,"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,59,Leaving no tract behind.
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,PAINTER,60,How shall I understand you?
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,61,I will unbolt to you.
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,62,"You see how all conditions, how all minds,"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,63,As well of glib and slipp’ry creatures as
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,64,"Of grave and austere quality, tender down"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,65,"Their services to Lord Timon. His large fortune,"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,66,"Upon his good and gracious nature hanging,"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,67,Subdues and properties to his love and tendance
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,68,"All sorts of hearts; yea, from the glass-faced flatterer"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,69,"To Apemantus, that few things loves better"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,70,Than to abhor himself; even he drops down
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,71,The knee before him and returns in peace
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,72,Most rich in Timon’s nod.
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,PAINTER,73,I saw them speak together.
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,74,"Sir, I have upon a high and pleasant hill"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,75,Feigned Fortune to be throned. The base o’ th’ mount
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,76,"Is ranked with all deserts, all kind of natures"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,77,That labour on the bosom of this sphere
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,78,To propagate their states. Amongst them all
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,79,"Whose eyes are on this sovereign lady fixed,"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,80,"One do I personate of Lord Timon’s frame,"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,81,"Whom Fortune with her ivory hand wafts to her,"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,82,Whose present grace to present slaves and servants
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,83,Translates his rivals.
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,PAINTER,84,’Tis conceived to scope.
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,PAINTER,85,"This throne, this Fortune, and this hill, methinks,"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,PAINTER,86,"With one man beckoned from the rest below,"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,PAINTER,87,Bowing his head against the steepy mount
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,PAINTER,88,"To climb his happiness, would be well expressed"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,PAINTER,89,In our condition.
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,90,"Nay, sir, but hear me on."
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,91,"All those which were his fellows but of late,"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,92,"Some better than his value, on the moment"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,93,"Follow his strides, his lobbies fill with tendance,"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,94,"Rain sacrificial whisperings in his ear,"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,95,"Make sacred even his stirrup, and through him"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,96,Drink the free air.
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,PAINTER,97,"Ay, marry, what of these?"
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,98,When Fortune in her shift and change of mood
Timon of Athens,THE LIFE OF TIMON OF ATHENS,Tragedy,1604,William Shakespeare,contents,dialogue,ACT I,SCENE I,POET,99,"Spurns down her late beloved, all his dependants,"
